"Muni_ID","ID","Muni","forage_maize","forage_mixture","forage_oat","forage_roots","forage_sorghum","bean","chickpea","other_pulses","other_industry","sunflower","horticulture_extensive","horticulture_intensive","potato","oat","maize","olive_groves","vineyards","almonds","chestnut","locust","nuuts","other_dried_nuts","apple","cherry","other_fresh_fruits","peach","pear","lemon","orange","other_citrus","tangerine","new_lu_kc"
807,"1500807","Lagos",0.016,0,0.014,0,0.008,0,0,0,0,0,0.1056,0.1232,0.02856,0.007,0.096,0,0,0,0,0.1378526,0,0,0,0,0.0561324,0.0374216,0.0093554,0,0.1365,0,0.0065,0.782122
808,"1500808","Loulé",0,0,0,0,0,0,0,0,0,0,0.0176,0.0352,0,0,0,0,0,0,0,0.0290216,0,0,0,0,0.0093554,0.0187108,0,0,0.4355,0.0195,0.1105,0.6753878
809,"1500809","Monchique",0.032,0.04599999999,0,0,0.008,0,0,0,0,0,0.0616,0.0352,0.17136,0,0.088,0,0,0,0,0,0,0,0.0093554,0,0.0187108,0.0280662,0,0.0975,0.1365,0,0.0325,0.76479239999
810,"1500810","Olhão",0,0,0,0,0,0,0,0,0,0,0,0.0528,0,0,0,0,0,0,0,0.0145108,0,0,0,0,0.0841986,0.0093554,0,0.0065,0.481,0,0.0455,0.6938648
811,"1500811","Portimão",0.008,0.022999999995,0,0,0,0,0,0,0,0,0.0352,0.1144,0.01904,0,0.024,0,0,0,0,0.0580432,0,0,0,0,0.0654878,0.0748432,0,0.0065,0.286,0,0.0325,0.747014199995
812,"1500812","São Brás de Alportel",0,0,0,0,0,0,0,0,0,0,0,0,0.03808,0,0.024,0,0,0,0,0.0217662,0,0,0,0,0,0,0,0.0065,0.5005,0,0.0845,0.6753462
813,"1500813","Silves",0,0,0,0,0,0,0,0,0,0,0.0088,0.0088,0,0,0.008,0,0,0,0,0.0072554,0,0,0,0,0.0093554,0,0,0.013,0.4485,0.0065,0.143,0.6532108
814,"1500814","Tavira",0,0,0,0,0,0,0,0,0,0,0.0088,0.0176,0.00952,0,0.008,0,0,0,0,0.0435324,0,0,0,0,0.0374216,0.0280662,0,0.0065,0.4875,0.0065,0.0455,0.6989402
815,"1500815","Vila do Bispo",0,0,0,0,0.12,0,0.0405,0,0,0,0,0.3872,0.05712,0,0.144,0,0,0,0,0,0,0,0,0,0.0561324,0,0,0,0.039,0,0,0.8439524
816,"1500816","Vila Real de Santo António",0,0,0,0,0.008,0,0,0,0,0,0.1496,0.0352,0.0476,0,0.008,0,0,0,0,0.0217662,0,0,0,0,0.187108,0.0280662,0,0.0065,0.286,0,0.013,0.7908404
